delivery_partner_id,name,city,vehicle_type,rating
1808,Alex Moss,Mehsana,bike,3.8
1809,Gwendolyn Stewart,Ahmedabad,scooter,3.9
1810,Heidi Bruce,Vapi,bike,4.7
1811,Adam Harris,Kalol,scooter,4.4
1812,Michelle Ford,Anand,bicycle,4.2
1813,Toni Jennings,Botad,scooter,3.9
1814,Alec Garza,Bhavnagar,scooter,4.4
1815,Dustin Estrada,Ahmedabad,scooter,4.5
1816,Ronald Williams,Navsari,bicycle,3.9
1817,Allen Mosley,Porbandar,bicycle,4.6
1818,Carol Townsend,Bharuch,bike,3.8
1819,Chelsea Johnson,Anand,scooter,4.0
1820,Nicholas Phelps,Bhavnagar,bicycle,4.3
1821,Melissa Atkins,Porbandar,scooter,4.2
1822,Amanda Reyes,Navsari,bicycle,4.1
1823,Erik Porter,Modasa,bike,4.3
1824,Melissa Blake,Morbi,bicycle,4.7
1825,Jordan Brown,Bhavnagar,bicycle,3.6
1826,Michael Smith,Morbi,bicycle,3.8
1827,Madeline Wu,Porbandar,scooter,3.6
1828,Terri Friedman,Botad,bicycle,4.7
1829,Eric Payne,Surendranagar,scooter,4.1
1830,Tracy Herrera,Valsad,bicycle,4.6
1831,Keith Jones,Anand,scooter,4.5
1832,Matthew Rowe,Mehsana,bicycle,4.6
1833,Megan Moore,Ahmedabad,bicycle,4.3
1834,Michael Nguyen,Veraval,scooter,3.8
1835,Rebecca Mitchell,Amreli,bike,4.1
1836,Sarah Wolfe,Navsari,bike,3.6
1837,Stephanie Schneider,Junagadh,bicycle,3.8
1838,Cody Hansen,Vadodara,scooter,4.2
1839,Amanda Beasley,Godhra,bike,4.9
1840,Donna Lloyd,Surat,scooter,4.8
1841,Thomas Proctor,Ankleshwar,bike,4.3
1842,Ryan Hatfield,Rajkot,bike,4.9
1843,Justin Wallace,Navsari,bike,4.1
1844,Laurie Wallace,Godhra,bicycle,4.9
1845,Karen Jackson,Bhavnagar,bicycle,4.5
1846,Rebecca Robinson,Kalol,bike,4.3
1847,Yolanda Kerr,Vyara,bike,4.5
1848,Natasha Walton,Junagadh,bicycle,4.8
1849,Angela Romero,Junagadh,bike,4.4
1850,William Murphy,Surat,bicycle,4.5
1851,Catherine Edwards,Rajkot,bicycle,4.4
1852,Mary Burke,Godhra,bicycle,3.6
1853,Kimberly White,Nadiad,scooter,3.6
1854,Zachary Hampton,Porbandar,scooter,3.9
1855,Kimberly Gamble,Ahmedabad,bike,4.9
1856,Madeline Rose,Botad,scooter,3.8
1857,Albert Hoffman,Botad,bicycle,4.5
1858,Kristy Kelly,Rajkot,bike,4.6
1859,Laura Rogers,Botad,bike,3.9
1860,Alison Powell,Vapi,bike,4.5
1861,Willie Russell,Patan,bike,4.1
1862,George Montgomery,Navsari,bicycle,4.8
1863,Alexis Sanders,Godhra,bike,4.5
1864,Mr. Rick Conrad,Vyara,bike,3.8
1865,Margaret Oneal,Ahmedabad,bike,4.3
1866,Joshua Campbell,Bhavnagar,bike,3.6
1867,Melinda Estrada,Dahod,scooter,4.3
1868,Nicole Rios,Nadiad,scooter,4.3
1869,Jennifer Edwards,Amreli,scooter,3.8
1870,Bryan Jones,Surendranagar,bike,4.7
1871,Christopher Lowery,Vyara,scooter,4.8
1872,Eddie Hoffman Jr.,Botad,scooter,3.9
1873,Kelly Sanchez,Morbi,bike,3.8
1874,Sharon Glass,Nadiad,bike,4.7
1875,Kevin Riddle,Dahod,bicycle,3.8
1876,Tristan Nelson,Palanpur,bicycle,4.7
1877,Jennifer Shaw,Valsad,scooter,4.4
1878,Matthew Howard,Ahmedabad,scooter,3.9
1879,George Hawkins,Gandhinagar,scooter,4.1
1880,Heather Riley,Ankleshwar,scooter,3.5
1881,Christina Aguilar,Deesa,bicycle,4.0
1882,Mrs. Jennifer Hoover,Nadiad,bike,4.1
1883,Hannah Stewart,Ankleshwar,scooter,4.8
1884,Benjamin Lee,Himmatnagar,bicycle,4.7
1885,George Gutierrez,Kalol,bicycle,4.6
1886,Andrew Hunter,Nadiad,bike,4.5
1887,Jeremy Arnold,Navsari,bicycle,4.1
1888,Jose Smith,Nadiad,scooter,4.8
1889,Jeffrey Jenkins,Bhavnagar,bicycle,4.6
1890,Jacob Payne,Mehsana,scooter,3.8
1891,Nathan Phillips,Valsad,bicycle,4.0
1892,Tara Baldwin,Vapi,bike,4.8
1893,Troy Pennington,Himmatnagar,scooter,4.8
1894,Chelsea Davis,Bhavnagar,scooter,3.5
1895,Beverly Rivera,Vyara,bicycle,3.8
1896,George Hancock,Bharuch,bike,4.5
1897,Melody Erickson,Himmatnagar,bike,3.9
1898,Jill Martin,Dahod,bike,4.8
1899,John Bridges Jr.,Ankleshwar,scooter,4.3
1900,Jennifer White MD,Ankleshwar,bike,4.5
1901,Erin Salas,Morbi,bike,4.2
1902,Tiffany Rodriguez,Dahod,bicycle,4.3
1903,David Reid,Gandhinagar,bike,4.4
1904,Brittany Williams,Rajkot,bike,4.4
1905,Laura Bell,Bhavnagar,scooter,3.5
1906,David Calderon,Patan,bike,4.1
1907,Deborah Eaton,Palanpur,scooter,3.9
1908,Rachael Serrano DDS,Dahod,bicycle,3.8
1909,Jack Miller,Vyara,scooter,4.8
1910,Michael Perkins,Ahmedabad,bicycle,4.5
1911,Angela Figueroa,Valsad,bike,4.6
1912,Christopher Braun,Veraval,scooter,4.0
1913,Tony Chambers,Ankleshwar,scooter,3.7
1914,Christian Foster,Ahmedabad,scooter,4.3
1915,Kimberly Woods,Surendranagar,scooter,4.7
1916,Alex Patel,Deesa,bike,4.9
1917,Bryan Ibarra,Vadodara,bike,4.3
1918,Mrs. Sharon Shannon,Surendranagar,bicycle,3.7
1919,Sheri Reed,Surendranagar,bike,4.2
1920,Eileen Orr,Rajkot,scooter,4.8
1921,Kevin Robinson,Surendranagar,bike,4.6
1922,Stephanie Williams,Jamnagar,scooter,3.7
1923,Jennifer Lynn,Rajkot,bicycle,4.0
1924,Aaron Jefferson,Anand,bike,4.7
1925,Morgan Miller,Modasa,bicycle,4.1
1926,Thomas Bell,Valsad,bicycle,4.6
1927,Mr. Jesus Smith,Rajkot,scooter,4.3
1928,Michael Curry,Morbi,bicycle,3.9
1929,Paige Stewart,Valsad,scooter,3.8
1930,David Jones,Navsari,bicycle,4.6
1931,Jonathan Smith,Botad,bike,3.8
1932,James Rodriguez,Mehsana,bicycle,4.4
1933,Michael Wood,Morbi,scooter,4.5
1934,Elizabeth Fletcher,Dahod,scooter,3.5
1935,Joel Smith,Junagadh,scooter,4.8
1936,Craig Velasquez,Patan,bike,3.8
1937,James Robertson,Bharuch,scooter,4.0
1938,Felicia Chavez,Dahod,bicycle,3.8
1939,Kelly Cobb,Junagadh,bike,3.9
1940,Chad Pierce,Amreli,bike,3.9
1941,Jennifer Hall DDS,Amreli,scooter,4.5
1942,Timothy Morris II,Ankleshwar,bike,4.6
1943,Joseph Nash,Mehsana,bike,3.6
1944,Terry Ortega,Mehsana,bike,4.8
1945,Teresa Arnold,Godhra,bicycle,4.4
1946,Jacob Wilson,Palanpur,bike,3.8
1947,Kimberly Pratt,Kalol,bike,4.6
1948,William Jones,Dahod,bike,3.6
1949,Laura Anderson,Patan,bicycle,4.2
1950,Kathleen Adams,Mehsana,scooter,4.7
1951,Tony Smith,Kalol,bike,4.5
1952,Erica Lee,Botad,bike,4.8
1953,Jane Parker,Bhavnagar,bicycle,3.7
1954,Matthew Morgan,Morbi,bicycle,3.9
1955,Benjamin Moore,Gandhinagar,bike,4.8
1956,Sharon Smith,Palanpur,scooter,4.6
1957,Casey Warner,Vapi,scooter,4.4
1958,Jeffery Martinez,Dahod,scooter,4.8
1959,Ronnie Meza,Mehsana,bicycle,3.9
1960,Sarah Brown,Bhavnagar,bike,4.4
1961,Erin Carrillo,Junagadh,bike,4.5
1962,Brenda Rodriguez DDS,Patan,bicycle,3.7
1963,Aaron Perez,Godhra,scooter,4.5
1964,Melanie Gutierrez,Porbandar,bicycle,3.5
1965,Renee Austin,Surendranagar,bicycle,3.7
1966,Tanner Graves,Valsad,bicycle,4.8
1967,Darren Beck,Vadodara,bike,3.7
1968,Matthew Smith,Mehsana,scooter,3.8
1969,Diane Bridges,Deesa,scooter,4.9
1970,Chad Smith,Bharuch,bike,3.8
1971,Justin Taylor,Botad,bicycle,4.0
1972,Kristen Jones,Vyara,bicycle,4.2
1973,Don Sanders,Morbi,scooter,4.3
1974,Natasha Jones,Amreli,scooter,4.4
1975,Robert Newman,Ankleshwar,bike,4.3
1976,Connie Garcia,Morbi,bicycle,4.2
1977,Lawrence Yates,Bharuch,bicycle,3.9
1978,Bryan Ortiz,Gandhinagar,bicycle,4.5
1979,Mark Nichols,Valsad,bike,4.3
1980,Brandon Blackwell,Palanpur,bicycle,4.8
1981,Valerie Cole,Vyara,bicycle,3.8
1982,Dawn Landry,Rajkot,bike,3.6
1983,Donald Fitzgerald,Dahod,scooter,3.8
1984,Crystal Frank,Patan,scooter,4.5
1985,Denise Montgomery MD,Himmatnagar,bicycle,4.8
1986,Janice Griffin,Rajkot,bicycle,3.5
1987,Sarah Boone,Porbandar,scooter,3.7
1988,Tiffany Bishop,Porbandar,bicycle,4.2
1989,Ricardo Allison,Navsari,scooter,4.8
1990,John Barber,Modasa,bicycle,3.8
1991,Nicholas Anthony,Modasa,scooter,4.5
1992,Julie Jacobs,Palanpur,scooter,3.9
1993,Alexis Boyer,Surendranagar,bicycle,4.5
1994,James Powers,Deesa,bicycle,4.5
1995,Toni Stark,Bhavnagar,bicycle,4.2
1996,Stuart Foster,Morbi,bike,4.3
1997,Mark Weaver,Patan,bicycle,4.8
1998,Richard Valencia,Bhavnagar,bike,4.3
1999,Amber Taylor,Himmatnagar,bike,4.2
2000,Ashley Valenzuela,Ahmedabad,scooter,4.9
2001,Kenneth Ware,Junagadh,bicycle,3.8
2002,Alexa Morgan,Patan,bike,3.7
2003,Samuel Baker,Botad,bike,4.3
2004,Susan Glenn,Porbandar,scooter,4.4
2005,Taylor Reid,Porbandar,bike,3.5
2006,Jessica Brown DDS,Ankleshwar,scooter,4.2
2007,Miranda Drake,Amreli,bicycle,4.5
2008,Juan Obrien,Mehsana,bike,4.2
2009,Jessica Morris,Morbi,scooter,3.7
2010,Michael Snyder,Vyara,bike,4.6
2011,Andrew Morris,Ankleshwar,bike,4.9
2012,Lindsay Brown,Jamnagar,bicycle,4.9
2013,Courtney Smith,Patan,bicycle,4.3
2014,Rebecca Bryant,Surendranagar,scooter,4.5
2015,Amanda Lozano,Nadiad,bicycle,4.2
2016,Colin Gordon,Deesa,bike,4.6
2017,Paul Copeland,Patan,bike,4.7
2018,Gabrielle Wong,Bhavnagar,bicycle,4.1
2019,Chloe Wright,Bhavnagar,bicycle,3.5
2020,Angela Wright,Palanpur,bicycle,4.9
2021,Nicholas Price,Kalol,scooter,4.2
2022,Sheila Lowe,Bharuch,bike,4.6
2023,Brian Dillon,Palanpur,bicycle,4.1
2024,Debbie Webster,Ahmedabad,bike,4.8
2025,Jamie Santos,Junagadh,scooter,3.5
2026,Mr. Aaron Johnson,Morbi,scooter,4.7
2027,Mr. Michael Sims,Vyara,scooter,4.4
2028,Jacqueline Ball,Veraval,bike,3.5
2029,Gloria Hernandez,Modasa,bike,4.5
2030,Phillip Zuniga,Mehsana,bike,4.8
2031,Bradley Williams,Valsad,scooter,4.8
2032,Jeffrey Cooper,Deesa,bike,4.5
2033,Thomas Smith,Jamnagar,bicycle,4.8
2034,John Ramirez,Dahod,bicycle,4.1
2035,Christopher Henson,Porbandar,scooter,4.3
2036,Thomas Roberts,Vapi,scooter,4.5
2037,Amber Smith,Morbi,bike,3.8
2038,Robert Alexander,Vadodara,scooter,4.2
2039,Mary Rodriguez,Ahmedabad,scooter,4.1
2040,Kevin Acosta,Surat,bike,3.9
2041,Sheena Horne,Vyara,scooter,4.4
2042,Thomas Vega,Kalol,bicycle,3.7
2043,Albert Allison,Deesa,bike,3.9
2044,Matthew Montoya,Jamnagar,scooter,3.7
2045,Carolyn Henry,Modasa,bicycle,4.0
2046,Bradley Nichols,Valsad,bicycle,4.2
2047,Hunter Pratt,Vadodara,scooter,4.0
2048,David Nelson,Bhavnagar,bike,4.4
2049,Cameron Steele,Godhra,bicycle,3.9
2050,Nicole Gibson,Junagadh,bicycle,3.7
2051,Jessica Gibson,Ahmedabad,scooter,4.4
2052,Penny Potts,Amreli,bike,3.7
2053,Victoria Oconnor,Porbandar,bicycle,4.4
2054,Bradley Smith,Nadiad,bike,3.8
2055,Melinda Ward,Himmatnagar,scooter,3.7
2056,Laura Mckinney,Valsad,scooter,4.7
2057,Michael Gordon,Surat,scooter,4.0
2058,Michael Thomas,Jamnagar,bicycle,4.2
2059,Monica Oconnor,Nadiad,bicycle,4.2
2060,Kelly Bird,Ahmedabad,scooter,3.8
2061,Mary Jackson,Veraval,bicycle,3.5
2062,Joseph Howell,Botad,bicycle,3.7
2063,Janet Marquez,Bharuch,bicycle,4.8
2064,Michael Taylor,Rajkot,bicycle,4.5
2065,Austin Lee,Anand,bicycle,4.7
2066,Madison Hall,Rajkot,bike,4.3
2067,Hannah Jones,Nadiad,bicycle,4.7
2068,Lynn Dunlap,Porbandar,bicycle,4.2
2069,Nicholas Proctor,Rajkot,bicycle,4.0
2070,David Ingram,Dahod,bicycle,4.1
2071,Cody Anderson,Kalol,scooter,3.7
2072,Jonathan Black,Kalol,bike,4.8
2073,Leslie Williams,Patan,scooter,4.4
2074,Kurt Nguyen,Morbi,bicycle,4.8
2075,Heidi Brown DDS,Vyara,bike,4.5
2076,Sherry Johnson,Ankleshwar,bicycle,3.7
2077,Elizabeth Kelly,Dahod,bicycle,3.7
2078,Bruce Gibson,Surat,bike,4.2
2079,Melissa Mendoza,Vyara,bike,4.1
2080,Whitney Watson,Navsari,scooter,3.7
2081,Jill Morrison,Kalol,scooter,4.1
2082,Charles Meyer,Deesa,scooter,4.7
2083,Jason Oliver,Ahmedabad,bicycle,3.8
2084,Scott Rivas,Nadiad,bicycle,4.8
2085,Leslie Long,Morbi,scooter,3.8
2086,Mrs. Elaine Brown,Patan,bicycle,3.9
2087,Jennifer Keller,Anand,scooter,3.9
2088,Melanie Campos,Navsari,bike,3.7
2089,Spencer Phelps,Palanpur,bike,4.9
2090,Brandi Robinson,Surat,bike,4.4
2091,Nathan Trevino,Gandhinagar,scooter,4.4
2092,Megan Wilson,Junagadh,bicycle,4.2
2093,Laurie Cross,Modasa,bicycle,4.1
2094,Vincent Richardson,Surat,bicycle,3.6
2095,Shawn Fields,Navsari,scooter,4.3
2096,Dr. Summer Kennedy,Vyara,bike,4.9
2097,Robin Mccarthy,Modasa,bike,4.3
2098,Donna Smith,Mehsana,scooter,4.1
2099,Joseph Gomez,Deesa,bike,3.6
2100,Stacy Butler,Junagadh,bicycle,3.6
2101,Travis Hoffman,Porbandar,scooter,4.3
2102,Alison Olson,Bhavnagar,bicycle,3.6
2103,Cynthia Kline,Amreli,scooter,3.5
2104,Kimberly Mann,Veraval,bike,4.5
2105,John Massey,Navsari,bike,3.5
2106,Robert Williams,Gandhinagar,bike,4.4
2107,Hannah Vasquez,Godhra,bike,3.5
2108,Danielle Barber,Himmatnagar,bicycle,4.9
2109,Michael Ramos,Nadiad,bike,4.0
2110,Guy Mccullough,Veraval,bicycle,4.3
2111,Nicole Ramirez,Vadodara,bicycle,4.2
2112,Stacey Snow,Valsad,bicycle,4.7
2113,Lawrence Burton,Bharuch,bicycle,4.0
2114,Joshua Harmon,Ahmedabad,bike,3.7
2115,Brian Owens,Kalol,bicycle,3.6
2116,Lisa Parsons,Valsad,bike,4.7
2117,Timothy Vaughn,Vadodara,bike,4.3
2118,Marc Hicks,Vadodara,bicycle,4.9
2119,Austin Braun,Vyara,bike,4.2
2120,Sarah Brock,Bhavnagar,bike,4.2
2121,Melissa Cook,Modasa,bicycle,4.1
2122,Jonathan Griffin,Porbandar,bicycle,3.5
2123,Katelyn Larson,Valsad,bike,4.3
2124,Emily Brown,Nadiad,bike,4.3
2125,Wayne Foster,Ankleshwar,bicycle,3.5
2126,Aaron Jensen,Dahod,bicycle,3.8
2127,Brianna Perez,Valsad,bike,4.2
2128,Melinda Shaw,Patan,bike,4.4
2129,Andrew Hoffman,Porbandar,bike,4.4
2130,Kevin Sullivan,Navsari,bicycle,4.6
2131,Erica Alvarado,Bharuch,bike,4.7
2132,Robert Phelps,Botad,bicycle,4.4
2133,Pamela Ellison,Ahmedabad,scooter,4.2
2134,Dr. Morgan Howard,Vapi,bicycle,4.1
2135,Justin Edwards,Kalol,bicycle,4.0
2136,Rodney Jones,Mehsana,bicycle,3.5
2137,Carmen Fisher,Navsari,bike,4.6
2138,Robert Ward,Palanpur,bicycle,4.8
2139,Catherine Wilson,Porbandar,bicycle,4.3
2140,Anthony Khan,Deesa,bicycle,4.1
2141,Anna Williams,Amreli,bicycle,4.6
2142,Stephen Brown,Palanpur,bicycle,3.9
2143,Kathryn Andrade,Mehsana,bike,4.4
2144,Regina Welch,Godhra,bicycle,4.3
2145,Megan Pennington,Nadiad,scooter,3.7
2146,Jason Stephens,Surendranagar,bike,4.8
2147,Emily Phillips,Ahmedabad,bicycle,4.3
2148,Gregory Caldwell,Surat,scooter,4.3
2149,Zachary Anderson,Palanpur,bicycle,3.8
2150,Tammy Carter,Mehsana,scooter,4.8
2151,Tina Newton,Jamnagar,bike,4.1
2152,Kyle Phillips,Himmatnagar,bike,3.7
2153,Mary Williams,Patan,scooter,3.8
2154,Alice Martinez,Patan,scooter,4.2
2155,Sean Martinez,Ahmedabad,bicycle,4.0
2156,Cathy Stevens,Vapi,scooter,4.7
2157,Lisa Brown,Vadodara,scooter,3.7
2158,Henry Smith,Botad,scooter,3.5
2159,Patricia Walker,Godhra,bike,4.8
2160,Kristen Stanton,Godhra,bicycle,3.5
2161,Priscilla Marshall,Patan,bike,3.9
2162,Matthew Williams,Gandhinagar,scooter,4.4
2163,James Cooper,Ahmedabad,scooter,4.6
2164,Scott Paul,Bharuch,bicycle,4.9
2165,Carlos Black,Kalol,scooter,4.8
2166,Jason Sanchez,Vadodara,bicycle,4.1
2167,Karla Mitchell,Deesa,bike,4.7
2168,Michael Nelson,Rajkot,bicycle,3.6
2169,Joseph Carey,Porbandar,bike,3.5
2170,Ronald Castillo,Godhra,bicycle,4.3
2171,Bryan Campbell,Modasa,bike,4.1
2172,Marc Norton,Amreli,bicycle,4.6
2173,Jacqueline Simpson,Kalol,bike,3.9
2174,Jason Gutierrez,Surendranagar,scooter,4.3
2175,Daniel Davis,Mehsana,bicycle,4.6
2176,Christina Wilkerson,Junagadh,scooter,4.2
2177,Joshua Rice,Ahmedabad,bike,4.1
2178,Gary Pittman,Navsari,bike,4.1
2179,Michele Ward,Amreli,bike,3.6
2180,Colin Watson,Ahmedabad,scooter,4.7
2181,Isaac Stewart,Botad,bike,4.0
2182,Hunter Wu,Navsari,scooter,4.6
2183,Courtney Davis,Godhra,bicycle,4.7
2184,Gabriel Gonzales,Surendranagar,bike,3.8
2185,Summer Holland,Amreli,bicycle,4.1
2186,Heather Wang,Bhavnagar,bicycle,4.1
2187,Gabrielle Vasquez,Rajkot,bike,4.6
2188,David Stewart,Junagadh,bike,4.7
2189,Larry Bass,Jamnagar,scooter,3.8
2190,Robert Smith,Bhavnagar,bicycle,4.8
2191,Christopher Ford,Gandhinagar,scooter,3.9
2192,Alexander Allen,Surendranagar,bike,4.4
2193,Bridget Holt,Anand,bicycle,4.9
2194,Ryan Mcconnell,Navsari,bicycle,3.5
2195,Jennifer Cannon,Kalol,scooter,4.3
2196,Brandon King,Botad,bicycle,3.5
2197,Patricia Jordan,Godhra,scooter,4.3
2198,Sarah Butler,Amreli,scooter,3.7
2199,Louis Wells,Valsad,scooter,3.8
2200,Brittany Lee,Vapi,bike,4.7
2201,Jacob Hopkins,Porbandar,bike,3.8
2202,Shane Morris,Morbi,bike,4.2
2203,Joshua Taylor,Ahmedabad,bike,4.8
2204,Mrs. Courtney Gaines,Gandhinagar,scooter,4.2
2205,Laura Bernard,Anand,bicycle,4.8
2206,Amanda Parker,Patan,bike,3.6
2207,Alexandria Glover,Rajkot,bike,4.2
2208,Kristen Davis,Bharuch,bicycle,4.5
2209,John Miller,Godhra,scooter,4.5
2210,John Reeves,Rajkot,bike,3.7
2211,Kirk Skinner,Surat,bicycle,4.2
2212,Sarah Schroeder,Deesa,bike,3.6
2213,John Fletcher,Surendranagar,bike,3.9
2214,Holly Miller,Palanpur,bike,4.5
2215,Brett Cook,Vapi,bike,3.7
2216,Mindy Norris,Valsad,bicycle,4.7
2217,Jasmine Ruiz,Botad,scooter,4.4
2218,Robert Baxter,Rajkot,scooter,4.2
2219,Joseph Gomez,Himmatnagar,scooter,3.7
2220,Matthew Rivera,Deesa,bicycle,3.5
2221,Nancy York,Gandhinagar,scooter,4.4
2222,Lisa Shaw,Botad,bicycle,3.9
2223,Kelly Braun,Bharuch,bicycle,3.8
2224,Monica Parker,Surendranagar,bicycle,4.2
2225,Natalie Matthews,Himmatnagar,bicycle,3.8
2226,Karen Rodriguez,Anand,bike,4.5
2227,Christine Lopez,Vyara,bicycle,4.2
2228,Luke Alexander,Veraval,scooter,4.7
2229,Karen Olson,Amreli,bike,4.0
2230,Connie Simpson,Deesa,scooter,3.9
2231,Stephanie Bradley,Vyara,bike,3.8
2232,Alexander Wilson,Mehsana,bike,4.4
2233,Mary Cline,Navsari,bicycle,3.7
2234,Courtney Browning,Vadodara,scooter,4.5
2235,Margaret Larson,Rajkot,bike,4.6
2236,Kelly Garcia,Palanpur,bicycle,3.6
2237,Pamela Fuller,Kalol,bicycle,4.4
2238,Travis Gray,Surendranagar,scooter,3.7
2239,Alisha Hall,Palanpur,bike,4.5
2240,Kyle Terrell,Surendranagar,bicycle,4.4
2241,Maria Cooper MD,Anand,scooter,3.9
2242,Abigail Ross,Vadodara,bicycle,4.4
2243,April Robinson,Porbandar,bicycle,3.6
2244,Renee Burns,Bhavnagar,scooter,4.2
2245,Joshua Patrick,Gandhinagar,scooter,4.1
2246,James Jones,Vadodara,bicycle,3.7
2247,Ashley Andrews,Jamnagar,bike,4.5
2248,Maurice Beltran,Ahmedabad,scooter,4.2
2249,Michael Morgan,Dahod,bicycle,3.9
2250,Patricia Collins,Vyara,bike,4.1
2251,Russell Jones,Anand,bike,4.4
2252,Kevin Ponce,Surendranagar,scooter,3.8
2253,Austin Jenkins,Navsari,scooter,3.9
2254,David Keller,Gandhinagar,bicycle,4.3
2255,Mark Smith,Jamnagar,bike,4.7
2256,Faith Burgess,Botad,scooter,4.0
2257,Matthew Roberts,Godhra,bike,4.9
2258,Doris Jones,Jamnagar,scooter,4.4
2259,Dr. Nancy Taylor,Patan,bike,4.8
2260,Melissa Cook,Deesa,bicycle,4.7
2261,Cameron Smith,Vadodara,bike,4.8
2262,David Erickson,Rajkot,bike,4.7
2263,Maria Duncan,Vadodara,bicycle,4.5
2264,Maria Hill,Godhra,scooter,4.6
2265,Kyle Cox,Kalol,bicycle,4.4
2266,Madison Nguyen,Veraval,bicycle,4.8
2267,Cameron Williams,Ahmedabad,bike,4.6
2268,Janet Smith,Navsari,scooter,4.0
2269,Steven Walker,Vapi,bicycle,4.9
2270,Michael Huff,Gandhinagar,scooter,4.8
2271,Ashlee Bailey,Junagadh,scooter,4.0
2272,Courtney Rice,Jamnagar,bicycle,4.1
2273,Kyle Flynn,Nadiad,bike,3.6
2274,Katrina Rodriguez,Deesa,bicycle,4.6
2275,Nicole Mason,Bharuch,scooter,4.5
2276,Erin Gibson,Vadodara,scooter,4.0
2277,Joseph Brown,Morbi,bike,4.0
2278,Emily Thomas,Gandhinagar,scooter,4.7
2279,Jesse Cabrera,Mehsana,bicycle,3.7
2280,Brian Patrick,Vadodara,bicycle,4.7
2281,Julian Dixon,Ahmedabad,bicycle,3.5
2282,Alec Lawrence,Dahod,scooter,3.5
2283,Peter Pollard,Amreli,scooter,4.1
2284,Natasha Wood,Valsad,scooter,3.8
2285,Terry Martinez,Rajkot,scooter,3.7
2286,Laura Webb,Veraval,bicycle,3.7
2287,Timothy Roberts,Godhra,scooter,3.8
2288,Chelsea Murphy,Ankleshwar,scooter,3.8
2289,Mrs. Kathleen Jackson,Jamnagar,bike,4.3
2290,Joy Romero,Amreli,scooter,4.4
2291,Karen Guzman,Godhra,bike,3.6
2292,Christian Murphy,Patan,bike,4.2
2293,Stephanie Santana,Surat,bicycle,4.5
2294,Jodi Strickland,Ahmedabad,bike,3.8
2295,Nichole Mayer,Modasa,bike,4.1
2296,Stephen Elliott,Ahmedabad,scooter,3.7
2297,Luke Galloway,Dahod,bicycle,3.7
2298,Shannon Murphy,Vadodara,bicycle,4.1
2299,Michele Rojas,Vadodara,bicycle,4.8
2300,Carrie Kelly,Vadodara,bike,3.8
2301,Stephanie Stephens,Palanpur,scooter,4.4
2302,Sheryl Ramirez,Nadiad,scooter,3.6
2303,Jennifer Hayes,Kalol,scooter,4.6
2304,Jasmine Miller,Kalol,bike,4.8
2305,Sarah Ramsey,Amreli,bicycle,4.3
2306,Peter Esparza,Nadiad,bike,4.6
2307,Stephen Flynn,Porbandar,bike,4.4
2308,Amanda Baker,Valsad,scooter,4.4
2309,Shawna Perry,Deesa,bike,4.2
2310,Travis Levine,Morbi,bike,4.2
2311,Clarence Gonzalez,Dahod,bike,3.9
2312,Laura Goodman,Botad,bike,4.9
2313,Alexander Gonzalez,Bharuch,bicycle,3.6
2314,Jason Pollard,Surendranagar,bicycle,4.7
2315,Michael Young,Ankleshwar,bike,3.8
2316,Bryan Brown,Dahod,bike,4.7
2317,Michelle Watson,Bharuch,bike,3.9
2318,Tamara Young,Veraval,bicycle,4.2
2319,William Hopkins,Vapi,bicycle,4.3
2320,Sean Leonard,Vyara,scooter,4.9
2321,William Wood,Mehsana,bicycle,4.6
2322,Kimberly Hodge,Amreli,bike,4.2
2323,Timothy Weeks,Dahod,scooter,4.1
2324,Michael Hess,Morbi,scooter,3.7
2325,Kristin Mayo,Nadiad,bicycle,3.6
2326,Alan Williams,Dahod,bike,4.2
2327,Tracy Cooper,Jamnagar,bicycle,4.7
2328,Jill Rivera,Vapi,scooter,4.2
2329,Eric Bridges,Surat,bicycle,3.9
2330,Steven Dunn,Jamnagar,bicycle,4.0
2331,Mrs. Jessica Morgan,Ankleshwar,bike,4.0
2332,Kelly Rodriguez,Junagadh,bicycle,4.5
2333,Anna Pierce,Morbi,bicycle,4.0
2334,Haley Li,Bhavnagar,bicycle,4.6
2335,Rachel Martin,Botad,bicycle,4.2
2336,Brooke Hamilton,Valsad,bicycle,4.5
2337,Jenna Evans,Palanpur,bicycle,4.7
2338,Cynthia Bowers,Jamnagar,bike,4.3
2339,James Mendez,Junagadh,bicycle,4.5
2340,Donna Garza,Palanpur,bicycle,3.8
2341,Amy Taylor,Veraval,bike,3.6
2342,Melissa Vargas,Palanpur,bike,4.0
2343,Jennifer Cooley,Palanpur,scooter,4.4
2344,Michelle Lawrence,Modasa,bicycle,4.5
2345,Jonathan Bowman,Amreli,scooter,4.9
2346,Dr. Michelle Martin,Vyara,scooter,3.7
2347,Darren Ellis,Ahmedabad,bike,4.5
2348,Mark Long,Vapi,scooter,3.8
2349,Megan Haas,Surendranagar,bike,3.6
2350,Amber Coleman,Botad,scooter,4.7
2351,Jose Johnson,Bharuch,scooter,3.5
2352,Martha Bryant,Jamnagar,scooter,4.4
2353,Joseph Anderson,Ankleshwar,scooter,4.7
2354,Joseph Crawford,Vapi,scooter,3.6
2355,Vanessa Perez,Anand,scooter,4.0
2356,Parker Olson,Porbandar,bike,4.8
2357,Benjamin Daniels,Veraval,scooter,3.6
2358,Jeffrey Rodriguez,Kalol,bike,3.9
2359,Joseph Spencer,Ahmedabad,bike,4.8
